state_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_totalstate_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_total24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Malvan,18,9,15,7,5,54,22,7,34,11,11,0,85,139
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Haripora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Jusgund,15,0,0,0,0,15,23,5,41,6,0,0,75,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Batambis,7,0,0,0,0,7,4,4,51,18,38,0,115,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Phoo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Tingdo,0,1,0,0,0,1,6,3,43,10,0,0,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Khachey,2,12,0,0,0,14,12,21,55,5,0,0,93,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Mushku,9,0,0,0,0,9,11,13,34,13,0,0,71,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Batokul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Pandras,27,6,2,0,0,35,30,43,59,37,25,6,200,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Matayan,33,0,0,0,0,33,0,0,61,0,0,0,61,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Tronjen(T,37,4,0,0,0,41,53,0,131,17,10,0,211,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Yalboo,21,4,0,0,0,25,47,22,79,19,3,0,170,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Biambiat,69,2,0,0,0,71,91,43,179,0,0,0,313,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Gindial,28,6,0,0,0,34,45,15,78,7,2,0,147,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-MuradBagh,15,4,0,0,0,19,22,13,80,7,0,0,122,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Goshan,13,13,16,7,4,53,71,96,247,68,6,2,490,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Holiyal,12,0,0,0,0,12,10,19,47,2,0,0,78,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,JAMMU&KASHMIR,4,Kargil,Tahsil-KargilVillage-Rambirpur,35,1,1,1,2,40,53,22,114,10,10,0,209,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-KakwadiDanti,0,0,0,0,0,0,1,0,2,1,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Untdi,3,0,0,0,0,3,10,19,17,6,3,0,55,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Jespor,0,0,0,0,0,0,0,0,86,0,0,0,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Olgam,17,0,0,0,0,17,48,106,81,45,7,0,287,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Vasan,162,6,45,125,0,338,1227,293,2378,0,0,0,3898,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Segvi(OG)(Part),1,0,0,0,0,1,30,15,46,1,0,0,92,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Atul(CT),0,0,0,0,0,0,4,3,4,4,0,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Valsad(OG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Bhagdakhurd(OG),1,0,1,0,0,2,3,2,2,0,0,0,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kosamba(OG),3,0,2,0,0,5,9,7,18,1,1,0,36,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Tithal(OG),6,0,0,0,0,6,10,2,17,4,0,0,33,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Vashiyar(OG),1,0,0,0,0,1,5,4,9,3,0,0,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Chinchai,23,0,0,0,1,24,23,68,63,24,23,0,201,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-PardiSondhpur(CT),0,0,0,0,0,0,1,3,4,0,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Bhagdawada(CT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Nanakwada(CT),3,0,0,0,0,3,9,12,22,3,1,0,47,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-PardiParnera(CT),24,0,2,0,0,26,16,46,57,20,21,10,170,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Parnera(CT),9,2,2,8,0,21,17,8,55,0,0,0,80,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Ozar,100,0,7,0,0,107,345,480,72,0,0,0,897,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kachigam,43,0,33,0,0,76,75,98,199,10,0,0,382,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kakadmati,24,2,41,0,0,67,66,65,94,46,24,0,295,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Faldhara,169,6,192,0,0,367,188,389,691,27,1,0,1296,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kosamkuwa,22,0,89,0,0,111,51,59,93,39,2,0,244,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Velvach,65,0,52,2,0,119,136,161,235,16,7,0,555,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Binwada,26,0,0,2,0,28,18,13,42,11,2,0,86,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Rabada,25,0,12,0,0,37,57,81,125,0,0,0,263,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Navera,129,0,20,0,0,149,170,231,332,214,4,0,951,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Bodlai,18,0,0,4,0,22,27,40,66,4,2,0,139,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Valandi,23,0,11,0,0,34,26,58,55,19,0,0,158,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Vankal,53,2,4,1,3,63,188,206,457,140,2,0,993,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-MagodDungri,0,0,0,0,0,0,0,1,5,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Atar,3,3,0,0,0,6,5,7,13,14,0,0,39,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Meh,4,0,0,0,0,4,2,4,4,1,0,0,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Bhagod,5,0,2,0,0,7,11,19,18,6,4,0,58,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-PardiHariya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Hariya,4,1,2,0,0,7,6,8,12,2,2,0,30,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-BhomaPardi,10,1,14,0,0,25,23,36,47,41,18,1,166,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Anjlav,7,1,21,0,0,29,17,91,97,16,6,2,229,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Chanvai,3,2,5,0,0,10,79,43,144,15,5,0,286,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Chichwada,6,1,6,4,0,17,13,18,41,11,0,0,83,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Dived,6,1,0,0,0,7,10,14,35,14,7,0,80,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Magod,16,1,1,0,0,18,12,50,80,33,3,0,178,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Pathri,13,1,3,0,0,17,29,46,42,35,4,0,156,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Gadaria,3,0,0,0,0,3,59,67,187,66,92,0,471,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kaparia,57,0,25,0,0,82,149,173,340,113,30,0,805,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Dulsad,62,0,0,0,0,62,252,215,420,90,2,0,979,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Bhutsar,29,0,6,0,0,35,139,202,284,76,4,0,705,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Ronvel,21,0,8,11,0,40,107,139,175,130,40,0,591,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-KanjanHari,1,0,5,0,0,6,53,81,178,78,78,0,468,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Jujwa,6,1,18,6,0,31,22,50,51,40,1,0,164,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Ghadoi,21,0,7,0,0,28,53,58,71,20,8,3,213,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Dhamdachi,21,3,0,1,0,25,55,71,106,32,2,0,266,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Surwada,0,0,0,0,0,0,0,4,7,1,0,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-AtakPardi,0,0,0,0,0,0,33,13,56,9,0,0,111,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kalwada,4,0,28,0,0,32,124,124,177,228,83,0,736,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Pitha,47,0,0,0,0,47,127,175,212,120,2,0,636,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Marala,121,1,4,0,0,126,297,262,412,195,1,0,1167,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Sarangpur,31,0,3,2,0,36,54,96,153,37,63,0,403,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-KanjanRanchhod,63,3,40,0,0,106,218,105,251,10,197,0,781,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Thakkarwada,0,0,0,0,0,0,0,1,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Nandawala,0,0,0,0,0,0,36,26,35,4,0,0,101,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Vejalpore,48,0,0,0,0,48,20,53,121,8,0,0,202,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Gundlav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Gorwada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Ovada,25,1,41,0,0,67,87,79,116,92,20,0,394,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kochwada,0,0,0,0,0,0,21,12,24,0,0,0,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Palan,7,1,4,0,0,12,24,26,68,13,22,0,153,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Fanaswada,3,0,0,0,0,3,64,60,88,29,1,0,242,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Atgam,100,0,83,0,0,183,179,333,511,184,20,0,1227,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Segva,35,0,4,0,0,39,58,83,140,3,0,0,284,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Muli,26,12,2,0,0,40,64,27,156,20,0,0,267,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kewada,29,5,6,0,0,40,49,50,133,33,0,0,265,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Chikhla,15,0,36,2,0,53,18,20,88,20,51,12,209,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-BhadeliJagalala,35,0,0,0,3,38,53,60,76,0,0,0,189,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-BhadeliDesaiParty,5,0,0,0,0,5,4,7,10,0,0,0,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Lilapore,0,3,1,0,0,4,0,6,18,6,9,0,39,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Saron,0,0,0,0,0,0,206,196,383,1,0,0,786,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Khajurdi,0,3,5,0,0,8,18,34,51,3,5,0,111,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Sonwada,1,5,54,2,0,62,71,89,214,16,2,0,392,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Tighara,10,2,10,0,0,22,59,74,122,46,0,4,305,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Dhanori,15,2,27,0,0,44,57,117,133,61,9,0,377,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Endergota,14,0,0,0,0,14,52,112,160,24,3,3,354,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Kundi,0,0,0,0,0,0,114,87,135,91,5,0,432,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Sarodhi,12,24,2,0,0,38,32,39,101,42,50,2,266,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Dandi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Bhagal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Chharvada,28,2,18,0,0,48,36,58,99,14,0,0,207,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Umarsadi,4,0,2,0,0,6,3,17,28,1,6,6,61,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-ShankerTalav,0,0,14,0,0,14,0,0,28,0,28,0,56,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-BhanjiFalia,0,0,6,2,0,8,17,57,51,2,0,0,127,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Vaghaldhara,56,10,20,0,0,86,125,170,201,105,2,6,609,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Gorgam,2,0,10,0,0,12,231,352,530,1,0,0,1114,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Panchlai,11,3,8,0,0,22,28,35,57,26,27,0,173,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Rola,14,0,11,5,0,30,91,77,172,4,4,0,348,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Dungri,46,23,18,0,0,87,89,145,352,0,11,0,597,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Dharasna,12,0,1,0,0,13,8,14,21,21,8,0,72,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Kosimpada,0,0,0,0,0,0,1,10,25,6,8,0,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Vathoda,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-PandavKhadak,0,0,7,0,0,7,6,12,15,0,1,0,34,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Upalpada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Pangarbari,0,0,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Piprol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Mordahad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Vankhas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Gadi,6,0,0,0,0,6,8,7,6,6,0,0,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Pipalpada,0,0,1,0,0,1,27,25,34,2,11,13,112,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Jamaliya,0,0,4,0,0,4,14,25,30,4,0,0,73,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Bokaddhara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Ganva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Manaichondi,8,0,0,0,0,8,5,4,19,2,0,0,30,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-MamaBhacha,5,0,2,0,0,7,19,4,32,7,0,0,62,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Molveri,1,0,0,0,0,1,3,11,8,0,1,0,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Bildha,6,0,9,0,0,15,5,18,13,0,0,0,36,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Sidumber,38,3,19,2,0,62,52,78,166,30,15,0,341,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Avdha,0,0,13,0,0,13,4,21,32,6,0,0,63,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-RajpuriJungle,20,0,21,8,0,49,16,15,11,6,8,0,56,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,491,Valsad,Tahsil-DharampurVillage-Gorakhada,18,5,25,28,0,76,14,7,10,1,17,0,49,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
